Ignore,Clock Time,time,sensor 1,sensor 2,sensor 3,Unnamed: 6,"c(s1, s2)","c(s2, s3)","c(s1, s3)"
1970-01-01 00:00:00.000000000,,23,1.2279775235351884,1.9736663950053748,0.8595842664746318,,-0.9916612830510858,-0.9916612830510857,1.0
1970-01-01 00:00:00.000000000,,24,1.2377026264271347,1.9713379748520297,0.8663918384989941,,-0.9926296996691127,-0.9926296996691129,1.0
1970-01-01 00:00:00.000000000,,25,1.247403959254523,1.9689124217106446,0.873182771478166,,-0.9934343053370768,-0.993434305337077,1.0
1970-01-01 00:00:00.000000000,,26,1.257080551892155,1.9663899781345133,0.8799563863245086,,-0.9941099316598503,-0.9941099316598504,0.9999999999999997
1970-01-01 00:00:00.000000000,,27,1.2667314366888311,1.9637708963658906,0.8867120056821818,,-0.9946826404288325,-0.9946826404288326,1.0000000000000004
1970-01-01 00:00:00.000000000,,28,1.2763556485641137,1.9610554383107708,0.8934489539948796,,-0.9951722400600559,-0.995172240060056,1.0
1970-01-01 00:00:00.000000000,,29,1.2859522251048356,1.9582438755126972,0.9001665575733848,,-0.9955939998551027,-0.9955939998551027,1.0000000000000002
1970-01-01 00:00:00.000000000,,30,1.2955202066613396,1.955336489125606,0.9068641446629376,,-0.995959841020775,-0.9959598410207746,1.0
1970-01-01 00:00:00.000000000,,31,1.3050586364434436,1.9523335698857134,0.9135410455104104,,-0.9962791790139924,-0.9962791790139923,1.0
1970-01-01 00:00:00.000000000,,32,1.3145665606161177,1.949235418082441,0.9201965924312824,,-0.9965595289926752,-0.9965595289926754,1.0
1970-01-01 00:00:00.000000000,,33,1.3240430283948683,1.946042343528387,0.9268301198764077,,-0.9968069474545089,-0.9968069474545092,1.0
1970-01-01 00:00:00.000000000,,34,1.3334870921408144,1.942754665528346,0.9334409644985701,,-0.9970263587597165,-0.9970263587597162,1.0
1970-01-01 00:00:00.000000000,,35,1.3428978074554514,1.939372712847379,0.9400284652188159,,-0.9972217995538091,-0.997221799553809,0.9999999999999998
1970-01-01 00:00:00.000000000,,36,1.3522742332750899,1.9358968236779348,0.9465919632925629,,-0.9973966038353075,-0.9973966038353073,0.9999999999999998
1970-01-01 00:00:00.000000000,,37,1.361615431964962,1.9323273456060344,0.9531308023754733,,-0.9975535445699241,-0.9975535445699241,1.0000000000000002
1970-01-01 00:00:00.000000000,,38,1.3709204694129826,1.9286646355765102,0.9596443285890879,,-0.9976949431205477,-0.997694943120548,1.0
1970-01-01 00:00:00.000000000,,39,1.3801884151231614,1.924909059857313,0.966131890586213,,-0.9978227545809616,-0.9978227545809614,1.0000000000000002
1970-01-01 00:00:00.000000000,,40,1.3894183423086506,1.921060994002885,0.9725928396160552,,-0.9979386348864427,-0.9979386348864427,0.9999999999999998
1970-01-01 00:00:00.000000000,,41,1.398609327984423,1.9171208228166052,0.979026529589096,,-0.998043994013002,-0.9980439940130019,1.0000000000000002
1970-01-01 00:00:00.000000000,,42,1.4077604530595702,1.9130889403123081,0.985432317141699,,-0.9981400384631851,-0.9981400384631849,1.0
1970-01-01 00:00:00.000000000,,43,1.4168708024292107,1.908965749674885,0.9918095617004474,,-0.9982278054331015,-0.9982278054331016,1.0
1970-01-01 00:00:00.000000000,,44,1.4259394650659996,1.9047516632199635,0.9981576255461997,,-0.9983081904699739,-0.998308190469974,0.9999999999999998
1970-01-01 00:00:00.000000000,,45,1.4349655341112302,1.9004471023526768,1.004475873877861,,-0.9983819699988125,-0.9983819699988123,0.9999999999999998
1970-01-01 00:00:00.000000000,,46,1.4439481069655198,1.8960524975255253,1.0107636748758637,,-0.998449819777051,-0.9984498197770513,1.0
1970-01-01 00:00:00.000000000,,47,1.4528862853790683,1.8915682881953289,1.0170203997653477,,-0.9985123300964659,-0.9985123300964655,0.9999999999999998
1970-01-01 00:00:00.000000000,,48,1.4617791755414828,1.8869949227792842,1.023245422879038,,-0.9985700183708962,-0.9985700183708961,1.0
1970-01-01 00:00:00.000000000,,49,1.470625888171158,1.8823328586101216,1.0294381217198105,,-0.998623339610721,-0.998623339610721,0.9999999999999996
1970-01-01 00:00:00.000000000,,50,1.479425538604203,1.8775825618903728,1.035597877022942,,-0.9986726951796056,-0.9986726951796057,1.0
1970-01-01 00:00:00.000000000,,51,1.4881772468829075,1.8727445076457512,1.0417240728180353,,-0.9987184401476998,-0.9987184401476998,1.0
1970-01-01 00:00:00.000000000,,52,1.4968801378437369,1.86781917967765,1.0478160964906156,,-0.9987608894922773,-0.998760889492277,0.9999999999999998
1970-01-01 00:00:00.000000000,,53,1.5055333412048468,1.862807070514761,1.0538733388433927,,-0.9988003233474143,-0.9988003233474144,0.9999999999999998
1970-01-01 00:00:00.000000000,,54,1.5141359916531132,1.8577086813638242,1.0598951941571793,,-0.9988369914654971,-0.9988369914654972,1.0000000000000002
1970-01-01 00:00:00.000000000,,55,1.5226872289306592,1.8525245220595057,1.0658810602514615,,-0.9988711170226369,-0.9988711170226371,1.0000000000000002
1970-01-01 00:00:00.000000000,,56,1.5311861979208834,1.847255111013416,1.0718303385446184,,-0.9989028998756803,-0.9989028998756803,1.0
1970-01-01 00:00:00.000000000,,57,1.5396320487339692,1.8419009751622688,1.0777424341137785,,-0.9989325193589995,-0.9989325193589995,0.9999999999999998
1970-01-01 00:00:00.000000000,,58,1.5480239367918736,1.836462649915187,1.0836167557543115,,-0.9989601366935932,-0.9989601366935936,1.0
1970-01-01 00:00:00.000000000,,59,1.5563610229127838,1.8309406791001637,1.0894527160389487,,-0.9989858970684038,-0.998985897068404,1.0
1970-01-01 00:00:00.000000000,,60,1.5646424733950353,1.8253356149096782,1.0952497313765246,,-0.9990099314435048,-0.9990099314435047,1.0000000000000002
1970-01-01 00:00:00.000000000,,61,1.5728674601004813,1.8196480178454795,1.1010072220703369,,-0.9990323581165089,-0.9990323581165087,0.9999999999999999
1970-01-01 00:00:00.000000000,,62,1.5810351605373052,1.813878456662534,1.1067246123761134,,-0.9990532840867007,-0.9990532840867009,1.0
1970-01-01 00:00:00.000000000,,63,1.5891447579422695,1.808027508312152,1.1124013305595886,,-0.9990728062458428,-0.9990728062458432,1.0000000000000002
1970-01-01 00:00:00.000000000,,64,1.597195441362392,1.8020957578842927,1.1180368089536743,,-0.9990910124199777,-0.9990910124199774,1.0
1970-01-01 00:00:00.000000000,,65,1.6051864057360397,1.7960837985490559,1.1236304840152276,,-0.9991079822827464,-0.9991079822827459,1.0
1970-01-01 00:00:00.000000000,,66,1.6131168519734338,1.789992231497365,1.1291817963814035,,-0.999123788157596,-0.9991237881575961,1.0000000000000002
1970-01-01 00:00:00.000000000,,67,1.6209859870365597,1.7838216658808492,1.1346901909255918,,-0.9991384957235895,-0.9991384957235897,1.0000000000000002
1970-01-01 00:00:00.000000000,,68,1.6287930240184685,1.7775727187509278,1.1401551168129278,,-0.9991521646373587,-0.9991521646373583,1.0000000000000002
1970-01-01 00:00:00.000000000,,69,1.6365371822219679,1.7712460149971068,1.1455760275553775,,-0.9991648490818812,-0.9991648490818812,0.9999999999999999
1970-01-01 00:00:00.000000000,,70,1.644217687237691,1.7648421872844886,1.1509523810663835,,-0.9991765982512103,-0.9991765982512104,1.0
1970-01-01 00:00:00.000000000,,71,1.6518337710215367,1.7583618759905082,1.1562836397150755,,-0.999187456778981,-0.9991874567789809,0.9999999999999999
1970-01-01 00:00:00.000000000,,72,1.659384671971473,1.751805729140895,1.161569270380031,,-0.9991974651174037,-0.9991974651174039,1.0
1970-01-01 00:00:00.000000000,,73,1.6668696350036978,1.7451744023448703,1.1668087445025885,,-0.9992066598725042,-0.9992066598725042,1.0
1970-01-01 00:00:00.000000000,,74,1.674287911628145,1.738468558729588,1.1720015381397015,,-0.9992150741005872,-0.9992150741005873,1.0000000000000002
1970-01-01 00:00:00.000000000,,75,1.681638760023334,1.731688868873821,1.1771471320163338,,-0.999222737570179,-0.9992227375701794,1.0
1970-01-01 00:00:00.000000000,,76,1.6889214451105512,1.7248360107409053,1.1822450115773857,,-0.9992296769931481,-0.9992296769931482,1.0000000000000002
1970-01-01 00:00:00.000000000,,77,1.6961352386273567,1.7179106696109434,1.1872946670391495,,-0.9992359162281598,-0.9992359162281598,1.0000000000000002
1970-01-01 00:00:00.000000000,,78,1.7032794192004101,1.7109135380122773,1.192295593440287,,-0.9992414764592092,-0.9992414764592091,0.9999999999999999
1970-01-01 00:00:00.000000000,,79,1.7103532724176078,1.7038453156522362,1.1972472906923253,,-0.9992463763515692,-0.9992463763515688,1.0000000000000002
1970-01-01 00:00:00.000000000,,80,1.7173560908995227,1.6967067093471653,1.202149263629666,,-0.9992506321871611,-0.9992506321871609,1.0000000000000002
1970-01-01 00:00:00.000000000,,81,1.7242871743701427,1.6894984329517468,1.2070010220590999,,-0.999254257981071,-0.9992542579810713,1.0000000000000002
1970-01-01 00:00:00.000000000,,82,1.7311458297268958,1.6822212072876135,1.211802080808827,,-0.9992572655806481,-0.999257265580648,1.0
1970-01-01 00:00:00.000000000,,83,1.7379313711099627,1.6748757600712672,1.2165519597769738,,-0.999259664748411,-0.9992596647484109,1.0
1970-01-01 00:00:00.000000000,,84,1.7446431199708594,1.6674628258413082,1.2212501839796013,,-0.9992614632297612,-0.9992614632297613,1.0
1970-01-01 00:00:00.000000000,,85,1.7512804051402928,1.6599831458849823,1.2258962835982048,,-0.9992626668063146,-0.9992626668063147,1.0000000000000002
1970-01-01 00:00:00.000000000,,86,1.757842562895277,1.652437468164052,1.2304897940266937,,-0.9992632793354861,-0.9992632793354862,1.0000000000000002
1970-01-01 00:00:00.000000000,,87,1.764328937025505,1.6448265472400012,1.2350302559178534,,-0.9992633027767899,-0.9992633027767895,0.9999999999999998
1970-01-01 00:00:00.000000000,,88,1.7707388788989693,1.6371511441985802,1.2395172152292784,,-0.9992627372051672,-0.9992627372051672,0.9999999999999998
1970-01-01 00:00:00.000000000,,89,1.7770717475268238,1.6294120265736969,1.2439502232687767,,-0.9992615808114966,-0.9992615808114964,1.0
1970-01-01 00:00:00.000000000,,90,1.7833269096274833,1.6216099682706644,1.2483288367392382,,-0.999259829890289,-0.9992598298902894,0.9999999999999998
1970-01-01 00:00:00.000000000,,91,1.7895037396899505,1.6137457494888117,1.252652617782965,,-0.9992574788144308,-0.999257478814431,1.0
1970-01-01 00:00:00.000000000,,92,1.795601620036366,1.6058201566434627,1.2569211340254562,,-0.9992545199966719,-0.9992545199966719,1.0
1970-01-01 00:00:00.000000000,,93,1.8016199408837772,1.5978339822872982,1.261133958618644,,-0.9992509438374086,-0.9992509438374086,1.0
1970-01-01 00:00:00.000000000,,94,1.8075581004051142,1.5897880250310983,1.26529067028358,,-0.9992467386581445,-0.9992467386581446,0.9999999999999998
1970-01-01 00:00:00.000000000,,95,1.8134155047893739,1.5816830894638836,1.2693908533525615,,-0.9992418906198276,-0.9992418906198279,1.0000000000000002
1970-01-01 00:00:00.000000000,,96,1.8191915683009983,1.5735199860724567,1.2734340978106986,,-0.9992363836250817,-0.9992363836250818,1.0
1970-01-01 00:00:00.000000000,,97,1.8248857133384502,1.5652995311603544,1.277419999336915,,-0.9992301992031289,-0.9992301992031289,1.0000000000000002
1970-01-01 00:00:00.000000000,,98,1.8304973704919705,1.5570225467662173,1.2813481593443794,,-0.9992233163759783,-0.9992233163759785,1.0
1970-01-01 00:00:00.000000000,,99,1.8360259786005204,1.5486898605815875,1.2852181850203643,,-0.9992157115041856,-0.9992157115041858,1.0
1970-01-01 00:00:00.000000001,,100,1.8414709848078965,1.5403023058681398,1.2890296893655275,,-0.9992073581102028,-0.9992073581102026,1.0
1970-01-01 00:00:00.000000001,,101,1.8468318446180152,1.5318607213743554,1.2927822912326106,,-0.9991982266769978,-0.999198226676998,1.0000000000000002
1970-01-01 00:00:00.000000001,,102,1.852108021949363,1.5233659512516495,1.296475615364554,,-0.9991882844192526,-0.9991882844192528,1.0
1970-01-01 00:00:00.000000001,,103,1.8572989891886034,1.5148188449699553,1.3001092924320221,,-0.9991774950239978,-0.9991774950239976,1.0000000000000002
1970-01-01 00:00:00.000000001,,104,1.8624042272433385,1.5062202572327785,1.3036829590703367,,-0.9991658183570493,-0.9991658183570492,1.0
1970-01-01 00:00:00.000000001,,105,1.8674232255940169,1.497571047891727,1.3071962579158118,,-0.999153210131028,-0.9991532101310278,1.0000000000000002
1970-01-01 00:00:00.000000001,,106,1.8723554823449864,1.4888720818605274,1.3106488376414904,,-0.9991396215300481,-0.999139621530048,1.0
1970-01-01 00:00:00.000000001,,107,1.8772005042746818,1.4801242290285341,1.314040352992277,,-0.9991249987853899,-0.9991249987853894,1.0
1970-01-01 00:00:00.000000001,,108,1.8819578068849476,1.47132836417374,1.3173704648194633,,-0.9991092826955137,-0.9991092826955136,1.0
1970-01-01 00:00:00.000000001,,109,1.8866269144494874,1.4624853668753008,1.3206388401146412,,-0.9990924080827032,-0.9990924080827034,1.0000000000000002
1970-01-01 00:00:00.000000001,,110,1.8912073600614354,1.4535961214255773,1.3238451520430048,,-0.999074303177307,-0.9990743031773072,1.0
1970-01-01 00:00:00.000000001,,111,1.8956986856800477,1.4446615167417067,1.326989079976033,,-0.9990548889190372,-0.9990548889190373,0.9999999999999997
1970-01-01 00:00:00.000000001,,112,1.900100442176505,1.4356824462767122,1.3300703095235535,,-0.9990340781629515,-0.9990340781629512,1.0000000000000002
1970-01-01 00:00:00.000000001,,113,1.9044121893788257,1.4266598079301573,1.333088532565178,,-0.9990117747755765,-0.9990117747755765,0.9999999999999998
1970-01-01 00:00:00.000000001,,114,1.908633496115883,1.4175945039583582,1.336043447281118,,-0.9989878726040472,-0.9989878726040471,1.0000000000000002
1970-01-01 00:00:00.000000001,,115,1.912763940260521,1.4084874408841574,1.3389347581823645,,-0.9989622542980006,-0.9989622542980002,1.0
1970-01-01 00:00:00.000000001,,116,1.916803108771767,1.3993395294062732,1.3417621761402367,,-0.9989347899602399,-0.9989347899602401,1.0000000000000002
1970-01-01 00:00:00.000000001,,117,1.9207505977361357,1.3901516843082302,1.3445254184152948,,-0.9989053355976215,-0.9989053355976215,1.0000000000000004
1970-01-01 00:00:00.000000001,,118,1.9246060124080202,1.380924824366882,1.347224208685614,,-0.9988737313381342,-0.9988737313381341,0.9999999999999998
1970-01-01 00:00:00.000000001,,119,1.9283689672491666,1.3716598722605329,1.3498582770744165,,-0.9988397993734335,-0.9988397993734334,1.0
1970-01-01 00:00:00.000000001,,120,1.9320390859672263,1.3623577544766736,1.3524273601770584,,-0.9988033415778874,-0.9988033415778872,1.0000000000000002
1970-01-01 00:00:00.000000001,,121,1.9356160015533859,1.3530194012193304,1.35493120108737,,-0.9987641367451329,-0.998764136745133,1.0
1970-01-01 00:00:00.000000001,,122,1.9390993563190677,1.3436457463160472,1.357369549423347,,-0.9987219373707191,-0.998721937370719,1.0000000000000002
1970-01-01 00:00:00.000000001,,123,1.9424888019316975,1.3342377271245027,1.3597421613521883,,-0.9986764658940223,-0.9986764658940221,1.0
1970-01-01 00:00:00.000000001,,124,1.945783999449539,1.3247962844387762,1.3620487996146773,,-0.9986274102934691,-0.998627410293469,1.0000000000000002
1970-01-01 00:00:00.000000001,,125,1.9489846193555862,1.3153223623952686,1.3642892335489103,,-0.9985744189051354,-0.9985744189051352,1.0
1970-01-01 00:00:00.000000001,,126,1.9520903415905158,1.3058169083782893,1.366463239113361,,-0.9985170943046524,-0.9985170943046524,0.9999999999999997
1970-01-01 00:00:00.000000001,,127,1.9551008555846923,1.2962808729253188,1.3685705989092845,,-0.998454986054258,-0.9984549860542579,1.0
1970-01-01 00:00:00.000000001,,128,1.9580158602892248,1.2867152096319554,1.3706111022024574,,-0.9983875820683937,-0.9983875820683941,0.9999999999999996
1970-01-01 00:00:00.000000001,,129,1.9608350642060728,1.2771208750565575,1.3725845449442509,,-0.9983142982893084,-0.9983142982893084,1.0
1970-01-01 00:00:00.000000001,,130,1.963558185417193,1.2674988286245874,1.374490729792035,,-0.9982344662844025,-0.9982344662844024,0.9999999999999997
1970-01-01 00:00:00.000000001,,131,1.966184951612734,1.2578500325326696,1.3763294661289138,,-0.9981473182738336,-0.9981473182738334,1.0
1970-01-01 00:00:00.000000001,,132,1.9687151001182652,1.2481754516523729,1.3781005700827855,,-0.9980519689622193,-0.9980519689622193,0.9999999999999998
1970-01-01 00:00:00.000000001,,133,1.9711483779210446,1.2384760534337231,1.3798038645447313,,-0.9979473933714293,-0.9979473933714291,1.0
1970-01-01 00:00:00.000000001,,134,1.9734845416953193,1.2287528078084593,1.3814391791867235,,-0.9978323996373166,-0.997832399637317,1.0000000000000002
1970-01-01 00:00:00.000000001,,135,1.975723357826659,1.2190066870930414,1.3830063504786612,,-0.9977055954208389,-0.9977055954208393,1.0
1970-01-01 00:00:00.000000001,,136,1.9778646024353161,1.2092386658914194,1.3845052217047213,,-0.9975653461635499,-0.9975653461635494,1.0000000000000004
1970-01-01 00:00:00.000000001,,137,1.9799080613986142,1.1994497209975727,1.38593564297903,,-0.9974097228464237,-0.9974097228464237,1.0
1970-01-01 00:00:00.000000001,,138,1.9818535303723597,1.1896408312978344,1.3872974712606516,,-0.9972364361279719,-0.9972364361279725,1.0000000000000002
1970-01-01 00:00:00.000000001,,139,1.9837008148112765,1.1798129776729995,1.3885905703678936,,-0.9970427526528269,-0.9970427526528272,1.0000000000000002
1970-01-01 00:00:00.000000001,,140,1.9854497299884601,1.169967142900241,1.389814810991922,,-0.9968253878026692,-0.9968253878026692,1.0000000000000002
1970-01-01 00:00:00.000000001,,141,1.9871001010138505,1.1601043115548313,1.3909700707096952,,-0.9965803670083428,-0.9965803670083427,1.0000000000000004
1970-01-01 00:00:00.000000001,,142,1.9886517628517197,1.1502254699116858,1.3920562339962037,,-0.9963028446525453,-0.9963028446525448,1.0
1970-01-01 00:00:00.000000001,,143,1.9901045603371776,1.1403316058467368,1.3930731922360242,,-0.9959868650991921,-0.9959868650991915,0.9999999999999998
1970-01-01 00:00:00.000000001,,144,1.9914583481916863,1.1304237087381455,1.3940208437341806,,-0.9956250437551853,-0.9956250437551849,1.0000000000000002
1970-01-01 00:00:00.000000001,,145,1.9927129910375885,1.1205027693673666,1.3948990937263117,,-0.9952081361321475,-0.9952081361321473,0.9999999999999999
1970-01-01 00:00:00.000000001,,146,1.9938683634116448,1.1105697798200695,1.3957078543881514,,-0.9947244477249882,-0.994724447724988,1.0000000000000002
1970-01-01 00:00:00.000000001,,147,1.9949243497775808,1.1006257333869318,1.3964470448443067,,-0.9941590139978993,-0.9941590139978996,0.9999999999999997
1970-01-01 00:00:00.000000001,,148,1.99588084453764,1.0906716244643098,1.397116591176348,,-0.9934924424960648,-0.9934924424960658,1.0
1970-01-01 00:00:00.000000001,,149,1.9967377520431433,1.0807084484548006,1.3977164264302004,,-0.9926992487409895,-0.9926992487409901,1.0000000000000002
1970-01-01 00:00:00.000000001,,150,1.9974949866040546,1.0707372016677028,1.398246490622838,,-0.9917454174322495,-0.9917454174322505,0.9999999999999999
1970-01-01 00:00:00.000000001,,151,1.9981524724975481,1.060758881219386,1.3987067307482834,,-0.9905847498834791,-0.9905847498834797,1.0000000000000002
1970-01-01 00:00:00.000000001,,152,1.998710143975583,1.0507744849335792,1.399097100782908,,-0.9891532593008282,-0.9891532593008271,1.0
1970-01-01 00:00:00.000000001,,153,1.9991679452714761,1.040785011241591,1.3994175616900333,,-0.9873603328410783,-0.9873603328410766,1.0
1970-01-01 00:00:00.000000001,,154,1.999525830605479,1.030791459082466,1.3996680814238354,,-0.9850743587924887,-0.9850743587924885,0.9999999999999998
1970-01-01 00:00:00.000000001,,155,1.999783764189357,1.0207948278030925,1.3998486349325499,,-0.9820985171330332,-0.9820985171330323,1.0000000000000002
1970-01-01 00:00:00.000000001,,156,1.9999417202299663,1.0107961170582673,1.3999592041609763,,-0.9781283257409448,-0.9781283257409438,0.9999999999999999
1970-01-01 00:00:00.000000001,,157,1.9999996829318345,1.0007963267107332,1.3999997780522841,,-0.9726736506293268,-0.9726736506293245,1.0
1970-01-01 00:00:00.000000001,,158,1.99995764649874,0.9907964567311917,1.399970352549118,,-0.9649074906767694,-0.9649074906767685,0.9999999999999999
1970-01-01 00:00:00.000000001,,159,1.999815615134291,0.9807975070983074,1.3998709305940036,,-0.9533537918058308,-0.9533537918058335,1.0000000000000002
1970-01-01 00:00:00.000000001,,160,1.999573603041505,0.9708004776987111,1.3997015221290536,,-0.9351945274902833,-0.9351945274902826,0.9999999999999998
1970-01-01 00:00:00.000000001,,161,1.9992316344213905,0.9608063682270123,1.3994621440949733,,-0.904602796029646,-0.9046027960296598,1.0
1970-01-01 00:00:00.000000001,,162,1.998789743470524,0.9508161780858294,1.3991528204293666,,-0.8484109623390828,-0.8484109623390959,1.0000000000000002
1970-01-01 00:00:00.000000001,,163,1.9982479743776325,0.9408309062858519,1.3987735820643428,,-0.734607342548207,-0.7346073425482035,1.0000000000000002
1970-01-01 00:00:00.000000001,,164,1.9976063813191738,0.9308515513459381,1.3983244669234214,,-0.49006278714370416,-0.49006278714371865,0.9999999999999998
1970-01-01 00:00:00.000000001,,165,1.9968650284539189,0.9208791111932662,1.397805519917743,,-0.04143495100435304,-0.04143495100436344,1.0
1970-01-01 00:00:00.000000001,,166,1.9960239899165368,0.910914583063541,1.3972167929415757,,0.43220019844658947,0.43220019844657404,1.0000000000000002
1970-01-01 00:00:00.000000001,,167,1.99508334981018,0.900958963401272,1.3965583448671262,,0.7070468157546254,0.707046815754637,1.0000000000000002
1970-01-01 00:00:00.000000001,,168,1.994043202198076,0.8910132477601289,1.3958302415386532,,0.8354146138370052,0.8354146138370185,1.0000000000000002
1970-01-01 00:00:00.000000001,,169,1.9929036510941185,0.8810784307033878,1.3950325557658827,,0.8978807923670169,0.8978807923670249,1.0
1970-01-01 00:00:00.000000001,,170,1.9916648104524686,0.8711555057044753,1.3941653673167278,,0.931373597874577,0.9313735978745769,1.0000000000000002
1970-01-01 00:00:00.000000001,,171,1.9903268041561581,0.8612454650476224,1.3932287629093105,,0.951005929713153,0.951005929713152,1.0000000000000002
1970-01-01 00:00:00.000000001,,172,1.9888897660047014,0.8513492997286364,1.392222836203291,,0.9633726946001794,0.9633726946001806,0.9999999999999999
1970-01-01 00:00:00.000000001,,173,1.9873538397007164,0.8414679993558023,1.3911476877905016,,0.9716197108101614,0.9716197108101639,1.0000000000000002
1970-01-01 00:00:00.000000001,,174,1.9857191788355535,0.8316025520509229,1.3900034251848874,,0.9773752837131199,0.9773752837131228,1.0000000000000002
1970-01-01 00:00:00.000000001,,175,1.983985946873937,0.821753944350508,1.3887901628117558,,0.9815427047381157,0.9815427047381186,1.0
1970-01-01 00:00:00.000000001,,176,1.9821543171376184,0.8119231611071199,1.3875080219963327,,0.9846529044352795,0.9846529044352806,0.9999999999999998
1970-01-01 00:00:00.000000001,,177,1.9802244727880454,0.802111185390891,1.3861571309516316,,0.9870334202388211,0.9870334202388213,1.0
1970-01-01 00:00:00.000000001,,178,1.9781966068080448,0.7923189983912162,1.3847376247656311,,0.9888947289709391,0.9888947289709394,1.0000000000000002
1970-01-01 00:00:00.000000001,,179,1.976070921982524,0.7825475793186354,1.383249645387767,,0.9903768647733115,0.9903768647733103,1.0
1970-01-01 00:00:00.000000001,,180,1.9738476308781951,0.772797905306913,1.3816933416147366,,0.991575818860909,0.9915758188609093,1.0000000000000002
1970-01-01 00:00:00.000000001,,181,1.9715269558223154,0.7630709513153253,1.3800688690756207,,0.99255911826412,0.9925591182641205,1.0
1970-01-01 00:00:00.000000001,,182,1.9691091288804563,0.753367690031166,1.3783763902163193,,0.9933753547934226,0.9933753547934229,1.0
1970-01-01 00:00:00.000000001,,183,1.9665943918332975,0.7436890917724772,1.3766160742833082,,0.9940601999136044,0.9940601999136042,0.9999999999999997
1970-01-01 00:00:00.000000001,,184,1.9639829961524482,0.7340361243910196,1.3747880973067135,,0.9946403084554201,0.994640308455419,1.0000000000000002
1970-01-01 00:00:00.000000001,,185,1.9612752029752998,0.7244097531754871,1.37289264208271,,0.9951359155252636,0.9951359155252628,0.9999999999999999
1970-01-01 00:00:00.000000001,,186,1.9584712830789142,0.7148109407549792,1.3709298981552398,,0.9955626026542733,0.9955626026542732,0.9999999999999999
1970-01-01 00:00:00.000000001,,187,1.955571516852944,0.705240647002739,1.3689000617970608,,0.9959325230354825,0.9959325230354825,1.0
1970-01-01 00:00:00.000000001,,188,1.9525761942715953,0.6956998289401668,1.3668033359901166,,0.9962552668963217,0.9962552668963222,0.9999999999999998
1970-01-01 00:00:00.000000001,,189,1.9494856148646305,0.6861894406411178,1.3646399304052412,,0.9965384827351377,0.9965384827351379,1.0000000000000002
1970-01-01 00:00:00.000000001,,190,1.9463000876874146,0.6767104331364966,1.36241006138119,,0.9967883299648446,0.9967883299648445,1.0000000000000002
1970-01-01 00:00:00.000000001,,191,1.9430199312900105,0.6672637543191549,1.3601139519030072,,0.9970098132268483,0.997009813226848,1.0000000000000002
